attrib_name,TCGA.OR.A5J1,TCGA.OR.A5J2,TCGA.OR.A5J3,TCGA.OR.A5J4,TCGA.OR.A5J5,TCGA.OR.A5J6,TCGA.OR.A5J7,TCGA.OR.A5J8,TCGA.OR.A5J9,TCGA.OR.A5JA,TCGA.OR.A5JB,TCGA.OR.A5JC,TCGA.OR.A5JD,TCGA.OR.A5JE,TCGA.OR.A5JF,TCGA.OR.A5JG,TCGA.OR.A5JI,TCGA.OR.A5JJ,TCGA.OR.A5JK,TCGA.OR.A5JL,TCGA.OR.A5JM,TCGA.OR.A5JO,TCGA.OR.A5JP,TCGA.OR.A5JQ,TCGA.OR.A5JR,TCGA.OR.A5JS,TCGA.OR.A5JT,TCGA.OR.A5JV,TCGA.OR.A5JW,TCGA.OR.A5JX,TCGA.OR.A5JY,TCGA.OR.A5JZ,TCGA.OR.A5K0,TCGA.OR.A5K1,TCGA.OR.A5K2,TCGA.OR.A5K3,TCGA.OR.A5K4,TCGA.OR.A5K5,TCGA.OR.A5K6,TCGA.OR.A5K8,TCGA.OR.A5K9,TCGA.OR.A5KO,TCGA.OR.A5KT,TCGA.OR.A5KU,TCGA.OR.A5KV,TCGA.OR.A5KW,TCGA.OR.A5KX,TCGA.OR.A5KY,TCGA.OR.A5KZ,TCGA.OR.A5L3,TCGA.OR.A5L4,TCGA.OR.A5L5,TCGA.OR.A5L6,TCGA.OR.A5L8,TCGA.OR.A5L9,TCGA.OR.A5LA,TCGA.OR.A5LB,TCGA.OR.A5LC,TCGA.OR.A5LD,TCGA.OR.A5LE,TCGA.OR.A5LG,TCGA.OR.A5LH,TCGA.OR.A5LJ,TCGA.OR.A5LK,TCGA.OR.A5LL,TCGA.OR.A5LM,TCGA.OR.A5LN,TCGA.OR.A5LO,TCGA.OR.A5LP,TCGA.OR.A5LR,TCGA.OR.A5LS,TCGA.OR.A5LT,TCGA.OU.A5PI,TCGA.P6.A5OF,TCGA.P6.A5OG,TCGA.PA.A5YG,TCGA.PK.A5H8,TCGA.PK.A5H9,TCGA.PK.A5HA,TCGA.PK.A5HB
hsa-mir-518c,0,1.8243,0,0.2141,0,0,0,0,0,2.0889,0,0,0,0,0,0.4117,0,0,1.9739,0,0,0,0,0,0,0,0,3.0419,0,0,0,0,0,0,0,0,0,0,2.5088,0,0,0,0,0.2553,0,0,0,0.5492,0,0,0,0,0,0,0,0.2751,0,0.2972,0,0,0,0,0.5293,0.226,0,0,0.2124,0,0,0,0.2872,0,0.4448,0,0.7277,0,0,0,0,0
hsa-mir-518e,0,0.4761,0,0,0,0,0,0,0,1.245,0,0,0,0,0,0,0,0.438,0.8771,0,0,0,0,0,0,0,0,1.4343,0,0,0,0,0,0,0,0,0,0,1.5243,0,0,0,0,0.2553,0,0.2208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4092,0,0,0,0,0
hsa-mir-518f,0.235,0.6658,0,0,0,0,0,0.3408,0,1.0198,0,0,0,0,0,0,0,0,0.7026,0,0,0,0,0,0,0,0,1.187,0,0,0,0,0,0,0,0,0,0,1.5243,0,0,0,0.4777,0,0,0,0,0.2072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226,0,0,0,0,0.3149,0,0,0,0,0,0.7277,0.2231,0,0.194,0.283,0
hsa-mir-519a-1,0,1.0533,0,1.189,0.2149,3.8001,0,0.6163,0,1.4398,0,0,0.493,0,0,0,0.2035,0,1.474,0.6379,0,0,0,0.1955,0.2469,0,0.7239,1.5436,0,0,0,0.3237,0,0,0,0,0,0,1.8082,0,0,0,0.2585,0,0,0.4123,0,0.5492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3976,0,0.3149,0,0,0,0,0,1.4005,0,0,0.365,0.283,0
hsa-mir-519a-2,0.235,1.3023,0,0,0,1.0548,0,0.3408,0,1.4398,0,0,0,0,0,0.4117,0,0,0.957,0,0,0,0,0,0,0,0,2.2072,0,0,0,0,0,0,0,0,0,0,1.3583,0,0,0,0,0,0,0.2208,0,0.2072,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3309,0,0,0,0,0.2124,0,0,0,0,0,0,0,0.7277,0,0,0,0,0
hsa-mir-519b,0,0,0,0,0,0.3441,0,0,0,0.2281,0,0,0,0,0,0,0,0,0.274,0,0,0,0,0,0,0,0,0.5116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4092,0,0,0,0,0
hsa-mir-519c,0,0.1345,0,0,0,0,0,0,0,0.5982,0,0,0,0,0.2584,0,0,0,0.5042,0,0,0,0,0,0,0,0,0.8885,0,0,0,0,0,0,0,0,0,0,1.1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-519d,0,0.6658,0,0,0,0,0,0,0,1.1368,0,0,0,0,0,0,0,0,0.5042,0,0,0,0,0,0,0,0,1.6453,0,0,0,0,0,0,0,0,0,0,1.3583,0.4096,0,0,0,0.2553,0,0,0,0.2072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4243
hsa-mir-519e,0,0,0,0,0,0,0,0,0,0.2281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5116,0,0,0,0,0,0,0,0,0,0,0.3926,0,0,0,0,0.2553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-520a,0,1.6101,0,0,0.8504,0.3441,0,0,0,1.9678,0,0,0,0.2571,0.2584,0.4117,0,0,1.5787,0,0,0,0,0,0.2469,0,0,2.5064,0,0,0,0.3237,0,0,0,0,0,0.4409,2.2489,0.5777,0,0,0.4777,0,0,0,0,0.2072,0,0,0,0,0.4296,0,0,0,0,0,0,0,0,0.3309,0,0,0,0,0,0,0,0,0,0,0,0,0.9884,0,0,0,0,0
hsa-mir-520b,0.235,1.1832,0,0,0,0.3441,0,0.3408,0,1.3457,0,0,0,0,0,0.4117,0,0,0.6068,0,0,0,0,0,0,0,0,1.9132,0,0,0,0,0,0,0,0.2532,0,0,1.1706,0,0.2981,0,0,0,0,0.2208,0,0.2072,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3309,0,0,0,0,0,0,0,0,0,0,0,0,0.9884,0,0,0,0,0
hsa-mir-520c,0,0,0,0,0,0,0,0,0,0.2281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2784,0,0,0,0,0,0,0,0.2532,0,0,0,0,0.2981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4092,0,0,0,0,0
hsa-mir-520d,0,0.1345,0,0,0,0,0,0.3408,0,0.2281,0,0,0,0,0,0,0,0,0.6068,0,0,0,0,0,0,0,0,0.8885,0,0,0,0,0,0,0,0,0,0,1.1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4092,0,0,0,0,0
hsa-mir-520e,0,0,0,0,0.2149,0,0,0,0,0.425,0,0.2758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-520f,0,0.1345,0,0.2141,0.2149,0,0.2947,0,0,0.2281,0,0,0,0,0,0.4117,0,0,0.3937,0,0,0.166,0,0,0,0,0,0.2784,0,0,0,0,0,0,0,0,0,0,0.7009,0.2193,0,0,0,0.8273,0,0,0,0.2072,0,0,0,0,0,0,0,0,0,0,0.1944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-520g,0,0.4761,0,0,0,0.3441,0,0,0,1.0198,0,0,0,0,0,0,0,0,0.3937,0,0,0,0,0.1955,0,0,0,0.8885,0,0,0,0,0,0,0,0,0,0,1.3583,0.2193,0,0,0,0.2553,0,0,0,0.2072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.556,0,0,0,0,0,0
hsa-mir-520h,0,0.2576,0,0,0,0.3441,0,0,0,0.425,0,0,0,0,0,0,0,0,0.274,0,0,0,0,0,0,0,0,0.7123,0,0,0,0,0,0,0,0,0,0,1.3583,0,0,0,0,0.2553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4092,0,0,0,0,0
hsa-mir-521-1,0,0,0,0,0,0.3441,0,0,0,0.2281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-522,0.235,0.5741,0,0,0,1.3875,0,0,0,0.2281,0,0,0,0,0,0,0,0,0.6068,0,0,0,0,0,0,0,0,0.7123,0,0,0,0,0,0,0,0,0,0,0.3926,0.2193,0,0,0,0,0,0,0,0.2072,0,0,0,0,0,0,0,0,0,0,0.1944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-523,0,0.2576,0,0,0,0,0,0,0,0.425,0,0,0,0,0,0,0,0,0.1435,0,0,0,0,0,0,0,0,0.2784,0,0,0,0,0,0,0,0,0,0,0.7009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1446,0,0,0,0,0,0,0,0,0,0,0,0,0.2395,0,0,0,0,0,0,0
hsa-mir-524,0,0.2576,0,0,0,0,0,0,0,0.425,0,0,0,0,0,0,0,0,0.1435,0,0,0,0,0,0,0,0,0.7123,0,0,0.3493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4092,0,0,0,0,0
hsa-mir-525,0,0.5741,0,0.2141,0,0.3441,0,0,0,1.245,0.7154,0,0,0,0,0,0,0,1.2385,0,0,0,0.2482,0,0.2469,0,0,1.187,0,0,0,0,0,0,0,0,0,0,1.5243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-526b,0.4371,3.1724,0,0.848,0.2149,0.3441,0,0.8475,0,3.4732,0,0,0.493,0,0,1.2148,0.2035,0,3.1275,0.3539,0,0.3149,0,0,0.4576,0,0,4.4639,0,0,0.3493,0.3237,0,0,0,0,0,0,4.5168,0.4096,0.2981,0,0.8359,0.2553,0,0.2208,0,0.946,0,0,0,0.4128,0.4296,0,0,0,0,0,0.1944,0,0.1999,0,0,0,0,0,0,0,0,0,0,0.3885,0.2395,0,1.7207,0,0,0,0.5194,1.2434
hsa-mir-527,0,0.7521,0,0,0,0.3441,0,0,0,0,0,0,0,0,0,0,0,0,0.274,0,0,0,0,0,0,0,0,0.7123,0,0,0,0,0,0,0,0,0,0,0.3926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5293,0,0.1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-532,10.1158,9.1666,9.5951,9.0122,10.076,9.2755,10.8986,10.6757,10.5646,10.4436,9.5216,10.0012,10.8425,8.9519,10.5841,9.9228,9.9317,11.8261,10.2139,9.8426,8.4617,10.5513,9.044,9.4296,10.0752,9.4627,11.2732,10.8969,9.9499,9.7923,9.9163,10.4983,8.4916,10.6346,8.5248,10.9788,11.5046,8.5224,9.1836,10.1457,9.809,9.4097,10.5737,9.1089,10.7332,9.8239,7.988,9.4469,9.6589,9.5048,10.05,10.82,9.8916,8.2598,10.765,11.1128,10.2954,9.1622,7.7574,7.9756,9.7235,10.9422,9.5944,10.2308,10.236,9.7881,10.3078,9.8722,9.6203,9.8528,9.882,10.0534,10.4068,10.0957,9.7109,10.6205,9.5298,11.479,10.7452,11.2325
hsa-mir-539,8.3362,2.0792,9.4841,7.7583,8.7857,10.0715,9.5397,7.3929,1.2149,8.5331,2.5396,6.8294,5.994,9.7581,2.6987,10.2078,6.5314,9.0338,9.4264,11.3295,2.7938,6.248,9.2761,2.5333,1.9258,8.1138,1.5631,2.6106,2.0834,6.9286,2.9723,2.3996,1.3273,2.6464,8.695,7.2294,9.807,9.382,8.9895,2.3045,9.2974,9.869,8.7236,2.4972,9.5569,10.055,8.3524,2.0851,8.0352,8.2387,10.6098,8.4923,1.6235,9.1852,2.2023,9.4438,7.8576,8.4834,8.2585,9.5016,7.6711,2.4285,8.119,3.1099,6.0705,10.3517,7.82,9.8032,2.6706,2.2711,9.645,5.7995,9.0388,8.8018,4.678,2.2769,9.3192,8.9937,3.667,8.6839
hsa-mir-541,6.0429,0,5.106,4.842,4.5033,6.814,5.5265,4.7609,0,5.0382,0.4016,4.4362,1.1519,7.6924,0.2584,5.0314,2.51,5.2967,4.5472,8.0981,0.3922,2.3974,6.816,0,0.2469,4.2567,0.4069,0.5116,0.2069,1.9939,1.2446,1.0045,0.6815,0.2755,5.0318,2.8357,5.0815,6.586,4.186,0.4096,5.1185,4.6469,5.0266,0,7.3806,6.122,3.872,0.2072,6.7111,2.9246,4.865,4.0505,0.2307,3.8611,0.1872,3.6011,2.5944,3.8803,6.7004,8.3748,2.6665,0,3.3022,0.226,1.1275,6.349,4.0623,5.7714,0.7923,0.2314,4.889,1.5891,2.9414,5.4679,1.8576,0.2231,4.8564,4.7954,0.9006,5.67
hsa-mir-542,9.8146,11.3383,12.1023,10.1213,11.1176,10.4926,10.7999,9.7638,10.7574,12.4342,7.4214,11.193,8.0869,11.938,10.9401,10.8721,10.3745,13.0691,10.018,11.5514,9.4558,7.5402,9.6302,9.7518,9.5628,10.4074,9.074,10.7341,10.8471,9.5589,12.3259,9.2117,9.3299,9.2769,10.1847,11.5074,9.9101,11.6254,10.8138,10.9499,9.8105,11.1527,10.0385,10.4001,11.6872,13.4003,9.6865,10.2596,11.3707,8.3241,11.0658,9.8439,9.8717,10.8867,9.6421,7.8256,10.5288,10.2117,9.8052,11.7238,8.6269,13.1315,10.2456,11.7628,9.53,10.1299,7.4437,12.0702,10.0985,10.0202,11.4338,10.4922,11.0294,12.0016,8.6515,7.656,10.4429,9.6669,11.1551,10.2492
hsa-mir-543,5.5546,0.2576,6.7066,5.466,7.1611,6.8649,5.7855,4.2161,0,6.6901,0.9729,4.7045,2.6544,6.6314,1.2468,8.2612,4.0402,6.4693,5.9967,7.6602,0.8326,4.2972,5.6596,0.9036,0.6415,5.387,0.4069,0.5116,0.5485,4.8081,0.3493,1.0045,0.3806,0.2755,5.3466,4.221,7.5766,4.9717,5.1071,0.4096,6.5714,7.0631,5.6569,0.8273,6.2026,6.8305,4.8331,0.3883,6.3274,4.4693,7.0669,4.8983,0.7602,6.0856,0.8728,5.1649,5.1896,5.4821,5.6369,6.344,4.8397,1.4879,4.8541,0.8861,3.5621,6.962,4.4452,6.074,1.4371,0.762,7.6397,2.7806,5.3221,4.7474,2.3033,0.7389,7.3427,6.3196,1.4508,4.5793
hsa-mir-544,0.6143,0.1345,1.1199,0.7137,0.2149,1.0548,0,0,0,0.7528,0,0,0,0.9823,0,2.1052,0,0,0.7925,0.6379,0,0,0.2482,0,0,0.4242,0,0,0,0.5823,0,0,0,0,0,0,0.5597,0,0.3926,0,0.545,0.5234,0.2585,0.2553,0,0.8695,0,0,0.5078,0,0.9664,0.4128,0,0.3199,0,0.2751,0,0.5435,0.1944,0.5076,0.6729,0,0.5293,0,0,0,0.2124,0.3824,0,0,0.2872,0,0.2395,0.556,0,0,0.9992,0.5178,0,0
hsa-mir-544b,0,0.2576,0.2577,0,0,0,0,0,0,0,0,0,0,0,0,0.4117,0.2035,0,0,0,0,0,0.2482,0,0.2469,0,0,0,0,0,0.3493,0.3237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2761,0,0,0,0,0,0,0,0,0,0.1944,0.276,0,0,0,0,0,0,0,0,0,0,0.2872,0,0,0,0,0,0,0,0,0.4243
hsa-mir-545,2.0028,0.4761,0.666,0.2141,0.5673,0,0.7483,0.8475,0.5265,1.4398,0.7154,0.2758,0,0.2571,0.4775,0.4117,0.6835,1.0455,0.3937,1.0786,0.9539,0.6869,0.808,0.1955,0.4576,0.5971,0.7239,0.5116,0.2069,0.413,0.6303,0.588,0.9303,0.2755,0.4742,0.6558,0.2116,0.778,0.7009,0.5777,0.7558,0.7277,0.6679,0.6606,0,1.1096,0.1032,0.6939,1.1798,0.8672,0.5627,1.4095,0.6044,0.4567,0.3529,0.2751,0.5243,0.2972,0.7835,0.5076,0.5318,0.8266,0.5293,0.5935,0.3743,0.7173,0.2124,0.7725,0.5733,0.4307,1.215,0.6942,0.2395,0.556,1.4005,0.4163,0,1.0054,0.283,1.6094
hsa-mir-548a-3,0,0,0,0,0,0,0,0,0.2871,0,0,0,0,0,0,0,0,0,0,0,0.2094,0,0,0,0,0,0.4069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-548b,0.7721,0.4761,0,0.2141,0.5673,0.6217,0,0.6163,0,1.5281,1.1914,0,0.493,0.2571,0.2584,0.9933,0.2035,0.438,0.5042,1.257,0.7002,0.5732,0.6444,0.5214,0.2469,0,0,0.2784,0.8245,0.2212,0,1.3273,0,0,0.2565,0.8216,0.3961,0.778,0,0.7283,0.2981,0.2853,0,0.4721,0,0.2208,0,0.6939,1.9829,0,0.5627,0,0.4296,0.1688,0.5014,0.5061,0.7288,0.5435,0,1.1109,0,0.8266,0,1.3372,0,0,0.5616,0.6844,0.3149,0.2314,1.0712,0,0.2395,0,0.4092,0.2231,0.5844,1.4473,0.7226,1.438
hsa-mir-548d-1,0,0.1345,0,0.2141,0,0,0,0.3408,0,0.2281,0.7154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2276,0,0,0,0,0.6303,0.3237,0.2028,0,0,0,0.3961,0,0,0,0,0,0,0,0,0,0.1032,0.2072,0.2761,0,0,0,0,0,0,0,0,0.5435,0.5188,0.276,0.1999,0,0,0,0,0,0.2124,0,0,0,0.2872,0,0,0,0.4092,0,0,0,0.283,0
hsa-mir-548d-2,0,0.1345,0,0.2141,0,0,0,0.6163,0,0.5982,0.7154,0.2758,0.493,0.4753,0,0,0,0.438,0.1435,0,0.2094,0,0.6444,0,0,0,0,0,0,0,0,0,0.2028,0,0,0.2532,0.3961,0,0,0,0,0.2853,0.2585,0.2553,0,0,0,0,0.2761,0,0,0,0.2307,0,0,0,0,0.2972,0.1944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4092,0,0,0,0,0.4243
hsa-mir-548e,0.235,0.4761,0.2577,0,0.2149,0.3441,0.5393,0.8475,0,0,0.7154,0.7067,0,0,0,0,0,0,0,0.3539,0.3922,0.3149,0,0,0.2469,0.2276,0,0.2784,0.3878,0,0,0,0,0,0,0.2532,0,0.4409,0.3926,0.9891,0,0,0,0.2553,0,0,0,0,0.2761,0.3502,0.3086,0.4128,0,0.5817,0.3529,0.7051,0.2858,0.5435,0.3657,0.7072,0,0.6,0.5293,0.226,0,0.7173,0.2124,0,0.3149,0.4307,0.5265,0.2073,0,0,0.7277,0.2231,0,0.656,0.7226,0.7517
hsa-mir-548f-1,0,0,0,0.5656,0.4018,0,0.2947,0.3408,0,0,0.4016,0,0,0.2571,0,0.4117,0,0,0.274,0,0,0,1.0882,0,0,0,0,0.2784,0,0,1.0674,0,1.7067,0,0,0,0.3961,0,0,0.5777,0,0,0,0,0,0,0.1032,0.8255,0.8826,0,0,0,0.2307,0,0,0.5061,0,0.2972,0.3657,0,0,0,0,0,0,0,0.3976,0,0,0,0,0,0.4448,0.556,0.7277,0,0,0,0,2.9704
hsa-mir-548j,0.235,0.2576,0.9839,0.4005,0.7158,0.3441,0.5393,0.6163,0,0.8925,2.0736,0.5073,0.493,0.2571,0.2584,0,0,0.438,0.1435,0.3539,0.2094,0.7922,0,0,0,0.2276,0,0.2784,0.2069,0,0,0.3237,0.2028,0,0,0,0.2116,0,0.3926,0.4096,0.2981,0,0.6679,0,0,0.4123,0.1995,0.2072,0,0.3502,0,0.4128,0,0.1688,0,0.5061,0,0,0,0.6108,0,0.3309,0,0.4214,0.1993,0.7173,0.2124,0.2659,0.3149,0.2314,0.5265,0,0,0.556,1.2091,0.2231,0,0.365,0.5194,2.2512
hsa-mir-548k,0,0,0,0.2141,0,0,0,0,0.7317,0.2281,0.7154,0,0,0.2571,0,0,0.2035,0,0,0,0,0.166,0,0,0,0,0,0,0,0,0,0.3237,0,0,0,0.2532,0,0,0,0.2193,0,0.2853,0,0.4721,0,0,0,0,0.2761,0,0.5627,0,0.2307,0,0.1872,0,0,0,0.6572,0,0,0.6,0,0,0.3743,0,0,0,0,0,0,0,0,0,0.4092,0,0,0,0,0
hsa-mir-548l,0,0.2576,0.2577,0,0,0,0,0,0,0,0.4016,0,0.493,0,0,0,0,0,0,0.3539,0.3922,0,0,0.1955,0,0,0,0,0,0,0,0,0,0,0,0,0.2116,0,0,0,0,0.2853,0.2585,0,0,0,0,0,0.2761,0,0,0,0.2307,0,0,0,0,0,0.1944,0.276,0,0,0,0.226,0,0,0,0.139,0,0,0,0,0,0,0,0.2231,0.5844,0,0,0
hsa-mir-548n,0.4371,0,0,0.2141,0,0,0,0,0,0,0.7154,0,0,0,0,0,0,0,0.1435,0,0.2094,0.166,0,0.1955,0,0.5971,0,0,0,0,0,0.3237,0,0,0,0,0,0,0.3926,0.2193,0,0.7277,0.2585,0,0,0.2208,0,0,0,0,0,0.4128,0,0,0,0,0,0,0,0.1446,0,0,0,0,0,0,0,0.139,0,0,0,0,0,0,0,0,0,0.194,0,0
hsa-mir-548o,0.235,0.2576,0,0,0,0.3441,0.5393,0.6163,0.2871,0.425,0.9729,0,0.493,0,0,0,0.5405,0,0.3937,0,0.2094,0.3149,0.4598,0.1955,0,0.2276,0.7239,0.2784,0,0.2212,0,0.588,0,0,0.2565,0.2532,0.5597,0,0,0.5777,0.7558,0,0.4777,0.4721,0,0.2208,0.1032,0,0,0,0,0,0.4296,0.1688,0.3529,0.2751,0.2858,0,0,0.5076,0,0.3309,0,0,0.5304,0,0.2124,0,0.3149,0.2314,0.7318,0,0.4448,0,0,0.4163,0,0.365,0.283,0.7517
hsa-mir-548q,0,0.9105,0,0.4005,0.2149,0.3441,0,0.3408,0,0.425,0,0.5073,0.493,0,0.6676,0,0,0.438,0.5042,1.257,0.5544,0.3149,0.4598,0.1955,0.8045,0.4242,0,0.7123,0.3878,0.7337,0,0.8112,0.3806,0.2755,0.4742,0.4685,0.3961,0,0.7009,0,0.9397,0.2853,0.4777,1.112,0,0,0.4549,0,0.2761,0.6317,0.9664,0.4128,0.4296,0.1688,1.3357,1.0359,0.2858,0.2972,0.5188,0.1446,0.6729,0.8266,0.5293,0.7472,0.6712,0.7173,0.7089,0.6844,0.3149,1.0312,0.2872,0,0.2395,0,0.7277,0.2231,1.5839,0.5178,0.9006,0
hsa-mir-548s,0.4371,0.7521,0.8337,1.7655,0,1.0548,0.7483,0.8475,0,0.8925,0,0.7067,0,1.1181,0.8356,0,0,0.438,0,0,0.8326,0.166,0.4598,0.3676,0.2469,0.5971,0.4069,0.8885,0.2069,0,0.6303,0.3237,0.2028,0.706,0,0.2532,0.2116,0.778,0.7009,0.2193,0.2981,0.5234,1.1227,0.2553,0,0,0.1032,0.8255,0.5078,0.8672,0.5627,0.4128,0.7602,0.1688,0.1872,0.2751,0.2858,0.9374,0,1.1796,0.3754,0.3309,0,0.7472,0,0,0,0.6844,0,0.4307,0,0.2073,0.4448,0,1.2091,0.2231,0.5844,0,0,1.6094
hsa-mir-548t,0,0,0,0,0,0,0,0,0,0.425,0,0,0,0,0.2584,0,0,0,0.1435,0,0,0,0,0,0,0,0.4069,0.2784,0,0,0,0,0,0,0,0,0.5597,0,0,0,0,0.2853,0,0,0,0,0,0,0,0,0.3086,0,0,0.1688,0,0,0,0,0,0,0,0.3309,0,0.226,0,0,0,0,0.3149,0,0,0,0,0,0.4092,0,0,0.194,0,0
hsa-mir-548v,2.1249,0.8335,0.666,0.4005,0.7158,1.2307,0.9309,1.6469,0.9114,0.7528,1.5488,0.8819,1.7841,1.5613,1.3613,0.9933,0.6835,0.7735,1.1731,1.0786,1.741,1.3007,1.9318,1.6001,1.6958,1.4378,2.4755,2.5064,0.6931,1.1111,2.2735,3.0954,0.8112,2.6464,0.9802,1.105,2.5209,1.8081,1.3583,1.8587,0,1.3395,1.6593,0.2553,1.6209,0,0.2897,1.6608,2.1971,1.0696,0.9664,2.4951,1.2555,0.9023,2.0172,1.6327,1.0673,1.9051,1.2884,1.5349,0.6729,1.0224,1.4714,1.0128,0.1993,1.8386,2.526,0.4903,2.2202,2.7896,0,0.2073,0.2395,1.934,1.5695,1.5882,2.1687,1.5921,2.4727,2.3512
hsa-mir-548x,0,0.1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5388,0,0,0,0.2116,0,0,0,0,0,0,0,0,0,0.3747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-548y,0,0,0,0.2141,0.2149,0,0,0,0,0.2281,0,0.5073,0,0,0,0.4117,0,0,0,0,0,0.3149,0,0,0,0,0,0,0,0.2212,0.3493,0,0,0,0,0,0.2116,0,0,0,0,0,0,0,0,0,0,0.8255,0.7073,0,0,0,0,0,0,0.2751,0.2858,0,0,0.7974,0,0,0,0,0,0,0.2124,0,0,0,0,0.2073,0.2395,0.556,0,0,0,0,0,0.4243
hsa-mir-549,0,0.1345,0,0,0,0,0,0.3408,0,0,4.0915,0,0,0,0,0,0.2035,0,0,0,0,0.166,0,0,0,0,0,0,0,0,0,0,0,0.2755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-550a-1,0.9143,0.4761,1.9757,1.189,1.4681,0.8545,1.9804,2.8865,0.7317,2.1459,4.5125,0.8819,1.6025,1.2423,1.3613,0.7316,0.3818,2.0677,0.7026,1.257,0.9539,1.0688,0.808,0.5214,1.3179,1.3437,0.4069,0.8885,1.2556,1.4973,2.1893,0.8112,1.3273,1.178,0.8304,1.8048,1.0744,0.778,2.5859,0.7283,0.2981,1.672,1.1227,1.4554,0,1.3154,0.3747,1.4322,1.6365,0.8672,1.8573,0.4128,0.7602,0.3199,0.8728,1.0359,1.3413,2.0714,1.007,1.2453,1.3975,1.1948,1.2201,1.519,0.5304,0,1.2797,1.0792,1.3009,0.6058,1.4656,0.8258,0.6246,0.9563,3.0384,1.2252,1.321,0.7821,0.7226,2.4448
